transaction_id,post_ts,customer_id,terminal_id,amt,entry_mode,Amt_Avg_Daily,Amount_StdDevn_Daily,TrxnCount_Avg_Daily,mcc,MerchantType
0NNWq_WFSICu8YY9I-a-IQ,02/20/2023 8:25,C00001394,T001050,17.82,Swipe,18.58504786,9.29252393,3.837935678,5601,Department Stores
ZaDhNOnkSCWZ1oS76oxfcw,02/20/2023 8:25,C00003520,T001039,9.42,Swipe,18.84508939,9.422544697,2.554185054,5600,Department Stores
lC09WxSkROa5JEbPAZfDQw,02/20/2023 8:25,C00003910,T001076,89.32,Swipe,56.63528379,28.3176419,3.246436047,5814,Fast Food Restaurants
AmK4wRbwSyizcMn3KPS3eA,02/20/2023 8:25,C00005626,T001068,7.78,Swipe,11.32383939,5.661919693,1.818730386,5812,Sit Down Diner
ZhGABT6WTf-9DBBdShkBzw,02/20/2023 8:25,C00005036,T001024,77.62,Swipe,59.22477924,29.61238962,3.162621334,5812,Sit Down Diner
mWUObh8aRryXAhUz0rcBiQ,02/20/2023 8:26,C00005811,T001010,24.16,Swipe,29.44259231,14.72129615,2.677154663,3501,Hotels
kxak4mfXRbacRi8OghM-Vg,02/20/2023 8:26,C00005649,T001008,75.42,Swipe,95.41794388,47.70897194,1.650689968,5732,Department Stores
Re1ygCrPQReAYbGu_505HA,02/20/2023 8:26,C00005674,T001035,57.12,Swipe,28.16402736,14.08201368,3.31342079,5603,Department Stores
O5Ux4JinSQOLo4OTr4cqdQ,02/20/2023 8:27,C00001076,T001072,156.61,Swipe,84.52766559,42.2638328,3.54696106,5812,Sit Down Diner
-uAY2UDKTMm4lIS9BXbjag,02/20/2023 8:27,C00004013,T001078,69.42,Swipe,89.73825477,44.86912739,2.386095165,742,Others
vMs7RHj0SrmkhFZalFwRxQ,02/20/2023 8:27,C00001694,T001037,10.02,Swipe,76.04118624,38.02059312,1.471376978,780,Others
5lZFEcjySEOoqbVt2-Qxvw,02/20/2023 8:28,C00005333,T001090,92.67,Swipe,80.97932496,40.48966248,3.488023607,5812,Sit Down Diner
xetTql6gRkalmorYAm7RZA,02/20/2023 8:28,C00002685,T001005,49.39,Swipe,43.61756195,21.80878097,1.647616725,5611,Department Stores
SKoJTD59Q_GbzDOFu_DD_Q,02/20/2023 8:28,C00001753,T001098,16.86,Swipe,10.54424704,5.272123521,1.526203951,5813,Bars and Taverns
EhYDkxWSTo6-m4NguvXl6w,02/20/2023 8:28,C00003844,T001003,73.35,Swipe,82.61155398,41.30577699,1.907895006,4582,Transportation Services
EtSsNLsSRHqMwrWvEKFeyQ,02/20/2023 8:28,C00003545,T001054,10.43,Swipe,24.16522852,12.08261426,2.47688556,5661,Department Stores
h29HfDe_R3CTBB3bbOm_Sw,02/20/2023 8:29,C00001935,T001063,11.35,Swipe,23.99398285,11.99699143,2.664248784,1731,Electrical Contractors
6MGWeD0MQgaZ1sKZnT_hWQ,02/20/2023 8:29,C00003634,T001007,45.12,Swipe,39.12612765,19.56306382,3.834197389,5814,Fast Food Restaurants
lj5zNMB_TpavoqlzGvtnEg,02/20/2023 8:29,C00004359,T001091,76.52,Swipe,62.38876927,31.19438463,3.590700698,5814,Fast Food Restaurants
niTFBmypQg2GqeVWT8PHNw,02/20/2023 8:29,C00004295,T001072,88.53,Swipe,82.61268298,41.30634149,3.048808504,5812,Sit Down Diner
pphRyDTsTx-6Npy3YgKHqw,02/20/2023 8:29,C00001931,T001074,116.3,Swipe,87.27227463,43.63613731,3.460357571,5814,Fast Food Restaurants
FA8mhDqKSWu0BPGyG1VsLQ,02/20/2023 8:29,C00003575,T001009,213.44,Swipe,94.92448594,47.46224297,0.458087151,5813,Bars and Taverns
5urdGxoMSNu1Da-Rfbt7aQ,02/20/2023 8:29,C00001279,T001012,9.98,Swipe,7.426714826,3.713357413,2.773551421,5812,Sit Down Diner
Q3g4QPJBTDS3sqyWjRs3JQ,02/20/2023 8:30,C00001714,T001037,14.52,Swipe,15.34433517,7.672167583,3.759962164,780,Others
o9Qn-IUpTySn3i1ktI196Q,02/20/2023 8:30,C00003567,T001054,32.23,Swipe,16.77304135,8.386520674,2.17861454,5661,Department Stores
PY_OKQTDSmyI4lFFADshZQ,02/20/2023 8:31,C00002710,T001034,82.62,Swipe,77.46330217,38.73165109,1.73794195,5814,Fast Food Restaurants
3zOMFNlFQ1CwiHA9pN2bEQ,02/20/2023 8:31,C00005017,T001087,100.13,Swipe,88.59135389,44.29567694,2.821111745,5813,Bars and Taverns
vi9vMLsXQSmqM7M-LQ5YrQ,02/20/2023 8:31,C00002858,T001090,30.42,Swipe,27.8897792,13.9448896,3.649754214,5812,Sit Down Diner
4Gm_V3zyTBu5yiGMgaNfcg,02/20/2023 8:32,C00002182,T001096,21.67,Swipe,26.3886255,13.19431275,2.669220971,5611,Department Stores
WqyttzDhTqqydyphbmnbvw,02/20/2023 8:32,C00003921,T001087,67.87,Swipe,60.09331887,30.04665943,1.09192594,5813,Bars and Taverns
KN6ZKIGlRD-LDZLCh16L2Q,02/20/2023 8:32,C00004788,T001026,60.02,Swipe,61.2073745,30.60368725,3.589747189,5812,Sit Down Diner
HfJ3ht3lR_mySakmaWDe4A,02/20/2023 8:32,C00004298,T001028,60.96,Swipe,67.04738704,33.52369352,3.250261583,5812,Sit Down Diner
haoOfEhyRbuQXftRpP8D3g,02/20/2023 8:32,C00003794,T001085,63.66,Swipe,89.13963478,44.56981739,2.020970071,5812,Sit Down Diner
7EkO1xAjTKOJ9HtmUt226g,02/20/2023 8:34,C00001438,T001042,150.06,Swipe,78.01876885,39.00938443,3.912380535,5992,Department Stores
i7gTqUE6QcO6T5kb3woYVw,02/20/2023 8:34,C00001633,T001028,57.2,Swipe,92.98210694,46.49105347,1.899333203,5812,Sit Down Diner
8e8aFEDBS-WQcFxIDu0Kxw,02/20/2023 8:34,C00002917,T001029,11.35,Swipe,71.54171458,35.77085729,1.658624433,5992,Department Stores
Y0jnBbKYSBCM0W-eZsMePQ,02/20/2023 8:35,C00001426,T001087,13.67,Swipe,35.93323484,17.96661742,3.805280837,5813,Bars and Taverns
jLYNsrpzQ36t0eELkIvpIg,02/20/2023 8:36,C00004942,T001072,7.23,Swipe,14.79922502,7.399612508,1.710314264,5812,Sit Down Diner
tyhf-mZzSwKJiDMTEIpgMw,02/20/2023 8:36,C00001310,T001037,90.27,Swipe,78.13301413,39.06650707,3.376019218,780,Others
wxksBYI2T4SPBYELrcQQ4A,02/20/2023 8:36,C00004820,T001037,45.94,Swipe,76.21536285,38.10768142,3.178154756,780,Others
xPzaD0xCRZGLs9xs6d3Yyw,02/20/2023 8:36,C00005215,T001015,115.37,Swipe,72.72931027,36.36465513,0.560627786,5812,Sit Down Diner
3mmbXzK2QGC7JMD8UYYlVg,02/20/2023 8:37,C00004656,T001037,2.77,Swipe,37.95484622,18.97742311,3.718254623,780,Others
ftIDLkD6RCGJMVI5jnf7Xw,02/20/2023 8:37,C00004730,T001011,115.26,Swipe,77.4034488,38.7017244,3.277302066,5814,Fast Food Restaurants
BUotAX2YQHCfEBA_t-kq-g,02/20/2023 8:37,C00003278,T001050,12.12,Swipe,18.55939459,9.279697294,0.918824318,5601,Department Stores
YzH55j2nQ7W7yVbZ9cDt8Q,02/20/2023 8:38,C00002279,T001003,45.4,Swipe,38.42312071,19.21156035,3.749635073,4582,Transportation Services
knj8JEnJRK2B8abY0bRKVA,02/20/2023 8:38,C00001229,T001069,15.7,Swipe,22.40527715,11.20263857,1.605881907,3502,Hotels
SGR7WlsgTB201RlbgzQGGw,02/20/2023 8:38,C00002531,T001079,54.41,Swipe,34.36071999,17.18036,3.484163467,5814,Fast Food Restaurants
VoBpdp6iTRaxLMQsM3fABA,02/20/2023 8:38,C00002208,T001037,23.57,Swipe,53.28765328,26.64382664,3.311031657,780,Others
VAfrxvDxTC-8FlWGyJaikA,02/20/2023 8:40,C00002468,T001080,58.56,Swipe,37.61461788,18.80730894,2.933176157,5611,Department Stores
_w_q_hHcQ2aG3Gs16WN7zQ,02/20/2023 8:40,C00004319,T001066,36.42,Swipe,69.5185005,34.75925025,2.441273896,5812,Sit Down Diner
Ov6k0SA_RkWgD61bWmA4ZQ,02/20/2023 8:40,C00001152,T001098,10.4,Swipe,12.57990264,6.289951319,0.893482845,5813,Bars and Taverns
9zdj0aMgTYSMJ-z7RZziNQ,02/20/2023 8:40,C00004287,T001053,10.22,Swipe,28.10039816,14.05019908,3.703544895,5814,Fast Food Restaurants
8XH8LQnySTaYOWtYL1RiUg,02/20/2023 8:41,C00001705,T001084,91.1,Swipe,93.10913735,46.55456867,2.625027369,5812,Sit Down Diner
78s4hMitTlWYKOV6ljMXqw,02/20/2023 8:42,C00005232,T001056,104.97,Swipe,85.6213867,42.81069335,3.408531316,5600,Department Stores
EBD4WbZPSHOZWcHTKFFW-A,02/20/2023 8:43,C00004834,T001044,37.57,Swipe,29.74874031,14.87437015,3.206359712,5812,Sit Down Diner
RoOYxRvqTayfio_c78QiKg,02/20/2023 8:43,C00001525,T001026,41.98,Swipe,32.98818924,16.49409462,1.237419791,5812,Sit Down Diner
saY_Hv7CR4WNcJiUegpPXQ,02/20/2023 8:43,C00005686,T001053,58.12,Swipe,75.5176046,37.7588023,3.185505736,5814,Fast Food Restaurants
j_Tr1UJrT0emU2TgYcBzsg,02/20/2023 8:43,C00002770,T001089,52.09,Swipe,63.86611568,31.93305784,1.50471209,5732,Department Stores
l38zwF2RQ4um85HtoA8ALQ,02/20/2023 8:44,C00003609,T001038,123.4,Swipe,70.69839539,35.3491977,2.345505046,4582,Transportation Services
OvHZBedFR4ild2_NnUz3GQ,02/20/2023 8:44,C00003359,T001041,109.92,Swipe,92.03199272,46.01599636,1.449659144,5812,Sit Down Diner
YM6jLB5QSmeL3a71Ij8N5Q,02/20/2023 8:45,C00005501,T001011,31.95,Swipe,24.53709312,12.26854656,0.825395621,5814,Fast Food Restaurants
L2acDyMjTZiZc1F-j2PKlg,02/20/2023 8:45,C00005503,T001064,18.66,Swipe,30.26645379,15.13322689,3.594861306,5813,Bars and Taverns
9WjsDBZPTbe5hXDoS-SPsQ,02/20/2023 8:45,C00005751,T001032,45.28,Swipe,34.48834574,17.24417287,2.945143566,5814,Fast Food Restaurants
operTNG4RtivqqwTzfHyxQ,02/20/2023 8:45,C00002660,T001074,56.21,Swipe,38.0915692,19.0457846,3.674890894,5814,Fast Food Restaurants
yqHdtEXcTuKOYbJdte6Azg,02/20/2023 8:46,C00003713,T001056,20.33,Swipe,15.9993699,7.999684951,3.926272627,5600,Department Stores
ykx4k7B-RdKvLiCEONmbSQ,02/20/2023 8:46,C00003455,T001012,8.56,Swipe,6.394766239,3.197383119,1.87447699,5812,Sit Down Diner
Ou5tkO0UTu66b2QVsux4kg,02/20/2023 8:46,C00001394,T001063,27.71,Swipe,18.58504786,9.29252393,3.837935678,1731,Electrical Contractors
PjSqKUdmSf2yF2W8Sr_DeQ,02/20/2023 8:47,C00001499,T001014,66.22,Swipe,82.65948468,41.32974234,1.23130374,4121,Transportation Services
8e0TgmHnRK60kils5CAenw,02/20/2023 8:47,C00002915,T001051,152.62,Swipe,67.05307629,33.52653814,0.94409619,5812,Sit Down Diner
M_8bLYP3T6Og6cjXryEVpA,02/20/2023 8:47,C00003004,T001022,16.56,Swipe,75.84539227,37.92269614,2.119231205,5812,Sit Down Diner
eyFh09kVRaKWanV_MsHpKA,02/20/2023 8:47,C00004079,T001098,42.74,Swipe,58.22360191,29.11180095,3.289299467,5813,Bars and Taverns
gaNoWp7bSHaWwvbIvaiNbQ,02/20/2023 8:47,C00003176,T001060,36.61,Swipe,51.33100221,25.66550111,1.369295366,4582,Transportation Services
0_FcYK8sSROzz4pPeqO2tA,02/20/2023 8:48,C00004755,T001025,91.16,Swipe,49.9122499,24.95612495,3.538828445,5814,Fast Food Restaurants
s7eEmvO5TFGCwAOwAy60Pg,02/20/2023 8:48,C00002507,T001084,5.22,Swipe,10.98857889,5.494289446,2.084605335,5812,Sit Down Diner
FjaYXNJwTymyxfOGvblQ7Q,02/20/2023 8:49,C00001292,T001057,35.35,Swipe,14.13911334,7.069556669,2.04269625,5732,Department Stores
4jYxNAC6SB-vdwSGUQDVkQ,02/20/2023 8:49,C00005206,T001011,160.72,Swipe,93.20609521,46.60304761,2.27060366,5814,Fast Food Restaurants
bGD-AE-qREWThw3gv6E3ug,02/20/2023 8:49,C00001212,T001040,28.68,Swipe,16.6569814,8.3284907,0.995095664,5812,Sit Down Diner
tokBDGlETUe26q-Yf4H6zg,02/20/2023 8:49,C00001135,T001041,14.52,Swipe,63.29944221,31.6497211,3.775148414,5812,Sit Down Diner
JMdr3HGAQqOswuGw49rbTg,02/20/2023 8:49,C00004279,T001074,22.96,Swipe,20.26163583,10.13081791,3.754050932,5814,Fast Food Restaurants
PLf7nOVZRvKbOqJiUVfnOA,02/20/2023 8:49,C00005605,T001076,105.25,Swipe,72.03078774,36.01539387,3.989132936,5814,Fast Food Restaurants
RI0TvJybReavGhiPPUeDSA,02/20/2023 8:50,C00002304,T001010,120.16,Swipe,54.4785954,27.2392977,3.781855397,3501,Hotels
XFGmDJ0WR7a2ZLNrtwSgiA,02/20/2023 8:50,C00004554,T001035,146.95,Swipe,98.86992101,49.4349605,0.640608812,5603,Department Stores
57K4G2r7R2-80LLOOBhj2A,02/20/2023 8:50,C00005880,T001037,4.09,Swipe,18.59318796,9.296593982,3.6083658,780,Others
O-RDs-CzRm-tcTryw7oFtw,02/20/2023 8:51,C00003096,T001033,14.01,Swipe,9.552764276,4.776382138,3.055959903,5813,Bars and Taverns
4k4TQsB1SravWgfvrmPdBw,02/20/2023 8:51,C00004470,T001004,79.88,Swipe,47.97487892,23.98743946,3.898236992,3503,Hotels
0yySkGAtTm6eHbJhNXpzTg,02/20/2023 8:51,C00002684,T001068,105.55,Swipe,88.18602497,44.09301249,2.550163244,5812,Sit Down Diner
KHSwealcQZ-009IdmO4WWQ,02/20/2023 8:51,C00002622,T001004,44.58,Swipe,57.8661233,28.93306165,2.828876615,3503,Hotels
nXgmTIL8SUePyjTW8XLNkw,02/20/2023 8:51,C00003654,T001003,17.96,Swipe,38.58702598,19.29351299,0.678528768,4582,Transportation Services
zzKnx8KwToC56e4U9cBIdA,02/20/2023 8:51,C00004348,T001093,138.85,Swipe,78.30977444,39.15488722,1.187990848,5992,Department Stores
REF5tsi2TR2pgyNqlCIegQ,02/20/2023 8:52,C00005861,T001053,111.28,Swipe,79.55252831,39.77626415,3.44251381,5814,Fast Food Restaurants
JFfxHcyeRFGAGSBKjcAxjA,02/20/2023 8:52,C00005171,T001061,73.99,Swipe,50.49448213,25.24724106,3.238143997,5311,Department Stores
Sz-zm1q4Q-KepQ5TvY9UGw,02/20/2023 8:52,C00003395,T001001,23.89,Swipe,41.83515019,20.91757509,1.980408147,3504,Hotels
gzSsz2MJRnK2yuuv30E_RA,02/20/2023 8:52,C00002299,T001069,4.25,Swipe,12.5307366,6.265368301,3.639068556,3502,Hotels
_lzBla_NSSKgloOBoAmvUQ,02/20/2023 8:52,C00001453,T001011,121.42,Swipe,63.53768987,31.76884494,3.754837776,5814,Fast Food Restaurants
cLUulDPsStS6UHsG4kFqEQ,02/20/2023 8:53,C00003914,T001056,61.65,Swipe,49.15646656,24.57823328,3.149650923,5600,Department Stores
eoPsSZ9mQ76STFMYAGf9lA,02/20/2023 8:53,C00001954,T001066,8.58,Swipe,26.10058713,13.05029357,0.828824588,5812,Sit Down Diner
Y1yRbtlkReSQFJFRzr0iKQ,02/20/2023 8:53,C00001879,T001018,15.25,Swipe,12.0400575,6.020028749,3.837501261,5603,Department Stores
fwRvEWMpSwOf0s8N3o_xTA,02/20/2023 8:53,C00003649,T001092,12.25,Swipe,23.23224955,11.61612478,2.757902043,5814,Fast Food Restaurants
BlLVi9o4SXeces8qfND4iQ,02/20/2023 8:53,C00002073,T001062,22.44,Swipe,15.82576501,7.912882505,1.00197499,3501,Hotels
psS1KGxtR1W8F2LfTTFBSQ,02/20/2023 8:53,C00005942,T001004,7.51,Swipe,6.774278708,3.387139354,1.038182743,3503,Hotels
L13Ez-HqRp-oLBKAnsxyhQ,02/20/2023 8:54,C00005151,T001024,42.65,Swipe,47.02315037,23.51157519,1.856275676,5812,Sit Down Diner
_BNvfVkjSm6MLC6FKTkZ1g,02/20/2023 8:55,C00001751,T001042,44.85,Swipe,64.90749426,32.45374713,3.311392059,5992,Department Stores
rxHF5WxJS4OseKLPdmX8hw,02/20/2023 8:55,C00005675,T001040,62.98,Swipe,71.16575105,35.58287552,3.153066945,5812,Sit Down Diner
Pf2MomEfSF6is0wOSQMpjg,02/20/2023 8:55,C00005618,T001092,163.1,Swipe,84.53115453,42.26557726,3.000509571,5814,Fast Food Restaurants
0EAOfZ-kQ_q20yD-dWZNww,02/20/2023 8:55,C00004767,T001011,84.79,Swipe,60.99422493,30.49711247,3.688373828,5814,Fast Food Restaurants
JhplWbMSQYac-fkotObJ1w,02/20/2023 8:56,C00001128,T001046,79.55,Swipe,45.17520343,22.58760172,2.376466441,763,Others
BrdCY3KTQ3KBhVCHlG0JAQ,02/20/2023 8:56,C00004448,T001096,41.25,Swipe,47.92353603,23.96176802,1.721965286,5611,Department Stores
n7ODhmtAScSkRVHMgV60mg,02/20/2023 8:56,C00005534,T001031,32.98,Swipe,43.75769536,21.87884768,3.090489406,4121,Transportation Services
VF4HMiZRRFSZGkT9LwXRPQ,02/20/2023 8:56,C00005999,T001054,39.48,Swipe,29.31918574,14.65959287,2.438500095,5661,Department Stores
B23YEtD_T7GOheMbCgdRSw,02/20/2023 8:57,C00002881,T001076,27.38,Swipe,34.68495223,17.34247612,3.278125754,5814,Fast Food Restaurants
CelJYu8tS9-nVWsvPxgEXA,02/20/2023 8:57,C00004628,T001090,107.58,Swipe,64.92279109,32.46139554,1.253439349,5812,Sit Down Diner
W-FelDC3TMCksXtTMdwVbA,02/20/2023 8:57,C00001812,T001064,78.47,Swipe,89.7578675,44.87893375,2.005495472,5813,Bars and Taverns
9G-jVMJ1RgC8237cDgeZjw,02/20/2023 8:57,C00004232,T001004,155.44,Swipe,57.73252696,28.86626348,3.484742401,3503,Hotels
RhVMXADkR765xIOue_uLuw,02/20/2023 8:57,C00002338,T001011,48.2,Swipe,45.50941067,22.75470533,2.929071986,5814,Fast Food Restaurants
jiBtTnvQSlG6lA7uJ7NxcQ,02/20/2023 8:57,C00005608,T001004,12.38,Swipe,23.12683316,11.56341658,3.178661742,3503,Hotels
VLBNdM5mRKeCLOhEsFLYuQ,02/20/2023 8:57,C00003846,T001018,13.13,Swipe,14.85395262,7.426976309,1.300129385,5603,Department Stores
-CCAejUXRMS42tJtGSGAJQ,02/20/2023 8:57,C00005129,T001010,54.31,Swipe,59.15121134,29.57560567,2.284302822,3501,Hotels
nS1zyL1DQYKvDwqquatB7g,02/20/2023 8:58,C00003341,T001009,76.76,Swipe,73.94544916,36.97272458,2.890395044,5813,Bars and Taverns
jdWwoK2KT36qMMwgnpASew,02/20/2023 8:58,C00003703,T001077,26.09,Swipe,33.68937405,16.84468702,3.844622779,5814,Fast Food Restaurants
zy82DQJ7Q3ev1tofYf_c_Q,02/20/2023 8:59,C00002406,T001044,70.03,Swipe,51.14774511,25.57387255,1.777492101,5812,Sit Down Diner
HgQrPcRNRZaHbD2hciKbgQ,02/20/2023 9:00,C00001718,T001011,7.71,Swipe,5.714279336,2.857139668,3.455793686,5814,Fast Food Restaurants
pC09OIU9SJiwaTOVPdDa8g,02/20/2023 9:00,C00001953,T001064,54.18,Swipe,26.14455602,13.07227801,3.572183722,5813,Bars and Taverns
ppLRsI2uQtmZgqGswmOEEw,02/20/2023 9:01,C00002841,T001071,33.53,Swipe,77.3786977,38.68934885,1.72717337,5812,Sit Down Diner
E0THbpaRQT6X-gxTbXD3Fw,02/20/2023 9:01,C00001135,T001087,106.01,Swipe,63.29944221,31.6497211,3.775148414,5813,Bars and Taverns
Pqr1tFF-RsWbbFB41q2ZzQ,02/20/2023 9:01,C00004677,T001037,21.75,Swipe,18.93736524,9.468682622,3.320921161,780,Others
_sUYvCMiSP2GscgcEAXJqA,02/20/2023 9:01,C00002796,T001024,97.03,Swipe,99.4616122,49.7308061,2.491446806,5812,Sit Down Diner
xe0su0-xS_-iNqHc956hyg,02/20/2023 9:01,C00002519,T001072,36.27,Swipe,41.89026924,20.94513462,3.902663839,5812,Sit Down Diner
gCmJLgeZR4OoXoXVAEsJAw,02/20/2023 9:01,C00005463,T001056,61.61,Swipe,96.26661268,48.13330634,3.258438935,5600,Department Stores
QQajn4TYTyui7sSyleknKw,02/20/2023 9:01,C00002159,T001076,46.16,Swipe,69.24355936,34.62177968,3.532856477,5814,Fast Food Restaurants
exuX4B_WTm6aZT_DU7o7zA,02/20/2023 9:02,C00004929,T001029,39.1,Swipe,78.42483391,39.21241696,3.460050351,5992,Department Stores
Mag11a3OTQea18VSfFOdog,02/20/2023 9:03,C00004387,T001010,76.62,Swipe,46.38013151,23.19006575,1.742715074,3501,Hotels
0boiI6UwREahyxmtFgXrxg,02/20/2023 9:03,C00003337,T001055,59.43,Swipe,39.03713559,19.51856779,3.064465593,7011,Hotels
Ksf7p70dSt2x8t8yYC9HgQ,02/20/2023 9:03,C00005276,T001089,96.11,Swipe,81.04919257,40.52459628,3.716363675,5732,Department Stores
DohCxsWvQJOCZq4f7lFmqA,02/20/2023 9:03,C00001269,T001073,77.3,Swipe,60.11466116,30.05733058,3.345224391,5814,Fast Food Restaurants
aprXnVNRRaWceYAep_wDvQ,02/20/2023 9:03,C00002835,T001092,74.21,Swipe,78.84719223,39.42359611,2.551278529,5814,Fast Food Restaurants
3Ofw8pv-TNirO_5lb35wAA,02/20/2023 9:04,C00002562,T001023,47.94,Swipe,51.69288526,25.84644263,2.7115037,742,Others
D0PizK3eT3u5Ol3JYZq22g,02/20/2023 9:04,C00001859,T001016,20.84,Swipe,98.47299895,49.23649947,2.099061152,5661,Department Stores
7BH7Fb8OTk6j8RKdfqd8NA,02/20/2023 9:04,C00002788,T001005,45.14,Swipe,56.71333289,28.35666645,3.997178541,5611,Department Stores
ppfqAoaVQ7SnfThUXthHaw,02/20/2023 9:04,C00005628,T001043,25.44,Swipe,42.46302132,21.23151066,2.051763322,5813,Bars and Taverns
uVaYmoZ1QjOILY70gpSeIA,02/20/2023 9:05,C00003000,T001007,12.83,Swipe,51.50530826,25.75265413,2.884111223,5814,Fast Food Restaurants
l_s3t2kIRx26fMbxC9sPBg,02/20/2023 9:05,C00001787,T001011,51.76,Swipe,60.44115245,30.22057623,3.239726801,5814,Fast Food Restaurants
XBDYSp8SQVS_RJcqdiYRSg,02/20/2023 9:05,C00002698,T001090,14.63,Swipe,52.97360791,26.48680396,1.502388203,5812,Sit Down Diner
5FjOnxoESBC1Gh64iWbxcw,02/20/2023 9:05,C00002981,T001027,63.28,Swipe,60.18679159,30.09339579,3.714753811,5812,Sit Down Diner
OlbBSUsHSiKiqQjNqhX1SA,02/20/2023 9:05,C00002531,T001007,35.06,Swipe,34.36071999,17.18036,3.484163467,5814,Fast Food Restaurants
n4AI32xxR_utlXaEeyzrUA,02/20/2023 9:06,C00002468,T001087,94.04,Swipe,37.61461788,18.80730894,2.933176157,5813,Bars and Taverns
wUleLouvSMu0cxjefppa3Q,02/20/2023 9:06,C00003755,T001064,33.04,Swipe,26.00741045,13.00370522,2.12215816,5813,Bars and Taverns
uoDp3-BPQBCNziSryRcr7g,02/20/2023 9:06,C00004959,T001010,28.6,Swipe,32.69701618,16.34850809,1.80911468,3501,Hotels
uPWPP3FfQ7yFIfGb4QQZ6Q,02/20/2023 9:06,C00003544,T001098,17.66,Swipe,18.76970938,9.384854692,2.825173991,5813,Bars and Taverns
JwcV4y8fTH-WbDbS2RwpfQ,02/20/2023 9:06,C00002117,T001084,23.82,Swipe,51.53826797,25.76913399,2.067834356,5812,Sit Down Diner
EjCpOvayRfCJCEdZ2ws9sA,02/20/2023 9:06,C00001163,T001084,47.73,Swipe,43.51731562,21.75865781,2.000638054,5812,Sit Down Diner
0qnjZhfVSXCoDA4pNax45g,02/20/2023 9:06,C00002341,T001016,141.69,Swipe,93.21277257,46.60638628,1.513879364,5661,Department Stores
IBraXdgmTRWRUBEmgGqYKA,02/20/2023 9:08,C00004687,T001024,40.71,Swipe,28.71968111,14.35984056,3.849404531,5812,Sit Down Diner
vao9NL2sRGmvlmlmNpNj7Q,02/20/2023 9:08,C00001265,T001091,13.82,Swipe,17.88888504,8.944442519,3.037465143,5814,Fast Food Restaurants
9UrUJ21JTq-T--gWH6CVLw,02/20/2023 9:08,C00003728,T001099,74.1,Swipe,78.05990609,39.02995305,1.993165628,5812,Sit Down Diner
VNcf_BA7SYyrxjXIktkTMg,02/20/2023 9:09,C00001826,T001013,50.05,Swipe,73.90735495,36.95367748,3.63588124,5601,Department Stores
jvU5Z20FRYCzyi42XW-YoQ,02/20/2023 9:09,C00003569,T001039,27.08,Swipe,62.73572322,31.36786161,3.823573459,5600,Department Stores
_IOa7HtIT_qvqIUYi4HzrA,02/20/2023 9:09,C00002945,T001029,45.54,Swipe,73.17898208,36.58949104,0.319003672,5992,Department Stores
DWjzkIBhSDetvBArukP50g,02/20/2023 9:09,C00003386,T001084,19.48,Swipe,12.39567664,6.197838319,3.260741241,5812,Sit Down Diner
QisIBIRtTx6GUHzFTsRcmA,02/20/2023 9:09,C00004148,T001066,74.62,Swipe,89.62525558,44.81262779,3.685641153,5812,Sit Down Diner
_o51U7d7RVWXXwuV_qUt-w,02/20/2023 9:10,C00004964,T001099,55.23,Swipe,50.54922562,25.27461281,2.599768273,5812,Sit Down Diner
Ud1WtYaeT8mPchs3G-sNFw,02/20/2023 9:10,C00003306,T001012,61.94,Swipe,77.47790928,38.73895464,2.815778191,5812,Sit Down Diner
9MJ9fox4StO_7LEFf7gV1g,02/20/2023 9:11,C00003736,T001028,46.52,Swipe,18.60660483,9.303302413,2.684347504,5812,Sit Down Diner
MXjqv9B_RGKoY4mR1I0o6w,02/20/2023 9:11,C00005703,T001054,137.5,Swipe,99.32263151,49.66131576,2.28869525,5661,Department Stores
lFnlkYr8SRu0xHDEVfgmYg,02/20/2023 9:11,C00005658,T001039,8.26,Swipe,6.828128799,3.414064399,2.729697859,5600,Department Stores
HOg0z4p6S9WP27D7M549Yw,02/20/2023 9:11,C00002222,T001029,87.1,Swipe,70.76455305,35.38227653,2.980984839,5992,Department Stores
fkWf0t-ARHuBsw4oOModrA,02/20/2023 9:12,C00001098,T001055,28.96,Swipe,31.17529845,15.58764923,3.981234697,7011,Hotels
tX4V2iTJSw-pPjEP5CdMDg,02/20/2023 9:12,C00002507,T001058,10.77,Swipe,10.98857889,5.494289446,2.084605335,5814,Fast Food Restaurants
i3Oz3oTCQUmqf8tv_yv_Bw,02/20/2023 9:12,C00003884,T001083,34.21,Swipe,26.45198739,13.2259937,1.062531991,5601,Department Stores
cQuEzX82QnuRkC7LwtiUaQ,02/20/2023 9:12,C00005687,T001078,29.13,Swipe,45.01916685,22.50958342,2.981198323,742,Others
aD4FG5n1QZaezf-9S_mJ4w,02/20/2023 9:12,C00005993,T001041,23.99,Swipe,24.33951645,12.16975823,3.243985148,5812,Sit Down Diner
oOTBTtNwQ-WI3aZJj2c4xg,02/20/2023 9:12,C00005164,T001062,7.48,Swipe,28.52971092,14.26485546,1.124953405,3501,Hotels
yiR0D7ubTDWlHHgdFCTc9w,02/20/2023 9:12,C00004471,T001062,42.72,Swipe,34.82353643,17.41176822,2.602897891,3501,Hotels
MjQyJ2KUTT2GdEDMtBMt4A,02/20/2023 9:13,C00003010,T001016,73.14,Swipe,67.84149814,33.92074907,3.409478095,5661,Department Stores
